"DateTime","Amyotrophic lateral sclerosis[en]","Amyotrophe Lateralsklerose[de]","Sclérose latérale amyotrophique[fr]","Ice Bucket Challenge[en]"
"2018-04-12 00:00:00",2159,719,415,450
"2018-04-13 00:00:00",2096,674,312,426
"2018-04-14 00:00:00",1331,377,257,303
"2018-04-15 00:00:00",1805,1131,254,322
"2018-04-16 00:00:00",2125,974,342,426
"2018-04-17 00:00:00",2258,853,356,456
"2018-04-18 00:00:00",2051,797,362,393
"2018-04-19 00:00:00",1959,1603,366,390
"2018-04-20 00:00:00",1873,1463,327,323
"2018-04-21 00:00:00",1244,434,244,488
"2018-04-22 00:00:00",1394,503,254,286
"2018-04-23 00:00:00",1967,865,613,394
"2018-04-24 00:00:00",2032,3264,350,420
"2018-04-25 00:00:00",2105,2450,338,424
"2018-04-26 00:00:00",1891,1651,329,399
"2018-04-27 00:00:00",1587,1187,297,315
"2018-04-28 00:00:00",1139,528,195,262
"2018-04-29 00:00:00",1311,577,213,244
"2018-04-30 00:00:00",1807,767,291,387
"2018-05-01 00:00:00",2959,637,277,380
"2018-05-02 00:00:00",2479,867,357,428
"2018-05-03 00:00:00",2169,796,345,349
"2018-05-04 00:00:00",1854,704,241,345
"2018-05-05 00:00:00",1341,395,186,261
"2018-05-06 00:00:00",1510,440,218,325
"2018-05-07 00:00:00",2128,792,341,393
"2018-05-08 00:00:00",2150,722,230,371
"2018-05-09 00:00:00",2076,858,285,392
"2018-05-10 00:00:00",1927,563,268,473
"2018-05-11 00:00:00",1726,642,301,315
"2018-05-12 00:00:00",1199,374,271,213
"2018-05-13 00:00:00",1335,480,276,287
"2018-05-14 00:00:00",2246,832,386,335
"2018-05-15 00:00:00",1875,844,334,365
"2018-05-16 00:00:00",1989,926,293,378
"2018-05-17 00:00:00",1665,811,300,427
"2018-05-18 00:00:00",1504,632,243,379
"2018-05-19 00:00:00",1174,372,238,241
"2018-05-20 00:00:00",1309,398,190,303
"2018-05-21 00:00:00",1603,525,302,359
"2018-05-22 00:00:00",1597,796,374,330
"2018-05-23 00:00:00",1639,790,646,419
"2018-05-24 00:00:00",1615,823,513,439
"2018-05-25 00:00:00",1545,1278,396,345
"2018-05-26 00:00:00",1111,607,236,190
"2018-05-27 00:00:00",1193,543,301,257
"2018-05-28 00:00:00",1498,895,378,287
"2018-05-29 00:00:00",1799,1762,412,435
"2018-05-30 00:00:00",1905,1365,385,363
"2018-05-31 00:00:00",1829,954,311,368
"2018-06-01 00:00:00",1602,745,302,349
"2018-06-02 00:00:00",1324,916,220,266
"2018-06-03 00:00:00",1471,708,254,343
"2018-06-04 00:00:00",1856,971,336,430
"2018-06-05 00:00:00",9255,1656,411,591
"2018-06-06 00:00:00",2498,1252,330,581
"2018-06-07 00:00:00",1931,2920,294,574
"2018-06-08 00:00:00",1612,707,290,448
"2018-06-09 00:00:00",1194,465,229,391
"2018-06-10 00:00:00",1281,489,233,347
"2018-06-11 00:00:00",2014,937,308,527
"2018-06-12 00:00:00",1657,1010,357,380
"2018-06-13 00:00:00",1545,825,303,422
"2018-06-14 00:00:00",2036,795,284,337
"2018-06-15 00:00:00",1810,975,404,287
"2018-06-16 00:00:00",1235,489,233,610
"2018-06-17 00:00:00",1167,598,218,267
"2018-06-18 00:00:00",1592,1015,321,402
"2018-06-19 00:00:00",1563,1163,275,306
"2018-06-20 00:00:00",2244,729,283,341
"2018-06-21 00:00:00",1629,752,296,307
"2018-06-22 00:00:00",1334,636,296,277
"2018-06-23 00:00:00",996,380,161,207
"2018-06-24 00:00:00",1120,558,190,555
"2018-06-25 00:00:00",1498,852,244,520
"2018-06-26 00:00:00",1449,715,229,415
"2018-06-27 00:00:00",1413,694,291,473
"2018-06-28 00:00:00",1394,692,230,335
"2018-06-29 00:00:00",1147,655,199,333
"2018-06-30 00:00:00",959,356,135,274
"2018-07-01 00:00:00",988,417,187,212
"2018-07-02 00:00:00",1332,694,220,238
"2018-07-03 00:00:00",1398,628,247,324
"2018-07-04 00:00:00",1448,707,201,263
"2018-07-05 00:00:00",1530,681,221,261
"2018-07-06 00:00:00",1313,589,163,351
"2018-07-07 00:00:00",953,341,153,219
"2018-07-08 00:00:00",1177,384,161,262
"2018-07-09 00:00:00",1662,671,232,345
"2018-07-10 00:00:00",1439,864,223,316
"2018-07-11 00:00:00",1372,714,261,387
"2018-07-12 00:00:00",1426,638,234,333
"2018-07-13 00:00:00",1529,594,271,318
"2018-07-14 00:00:00",1175,467,160,243
"2018-07-15 00:00:00",1020,384,166,210
"2018-07-16 00:00:00",1510,703,239,323
"2018-07-17 00:00:00",1529,708,324,326
"2018-07-18 00:00:00",2235,698,253,325
"2018-07-19 00:00:00",1558,727,225,299
"2018-07-20 00:00:00",1430,567,267,325
"2018-07-21 00:00:00",1044,503,200,232
"2018-07-22 00:00:00",1112,432,246,235
"2018-07-23 00:00:00",1523,718,406,298
"2018-07-24 00:00:00",1566,765,465,339
"2018-07-25 00:00:00",1708,666,421,333
"2018-07-26 00:00:00",1594,680,393,341
"2018-07-27 00:00:00",1428,811,258,319
"2018-07-28 00:00:00",1131,416,202,197
"2018-07-29 00:00:00",1110,612,204,209
"2018-07-30 00:00:00",1593,650,299,389
"2018-07-31 00:00:00",1771,678,375,437
"2018-08-01 00:00:00",1558,575,335,411
"2018-08-02 00:00:00",1423,585,335,406
"2018-08-03 00:00:00",1181,459,297,333
"2018-08-04 00:00:00",921,287,190,219
"2018-08-05 00:00:00",1031,314,338,238
"2018-08-06 00:00:00",1502,670,391,421
"2018-08-07 00:00:00",1502,613,302,377
"2018-08-08 00:00:00",1510,558,257,347
"2018-08-09 00:00:00",1502,696,261,395
"2018-08-10 00:00:00",1220,544,224,333
"2018-08-11 00:00:00",1002,324,160,225
"2018-08-12 00:00:00",1768,352,199,273
"2018-08-13 00:00:00",1498,618,357,314
"2018-08-14 00:00:00",1353,598,257,361
"2018-08-15 00:00:00",1388,569,211,316
"2018-08-16 00:00:00",1270,576,227,329
"2018-08-17 00:00:00",1165,518,223,253
"2018-08-18 00:00:00",906,550,146,193
"2018-08-19 00:00:00",904,363,179,237
"2018-08-20 00:00:00",1374,682,270,315
"2018-08-21 00:00:00",1348,532,262,405
"2018-08-22 00:00:00",1555,512,258,369
"2018-08-23 00:00:00",1448,563,273,367
"2018-08-24 00:00:00",1233,432,236,291
"2018-08-25 00:00:00",1876,392,215,266
"2018-08-26 00:00:00",1723,471,248,249
"2018-08-27 00:00:00",1543,795,292,316
"2018-08-28 00:00:00",1471,684,353,327
"2018-08-29 00:00:00",1465,585,385,345
"2018-08-30 00:00:00",1538,634,299,332
"2018-08-31 00:00:00",1211,533,274,264
"2018-09-01 00:00:00",831,319,166,158
"2018-09-02 00:00:00",936,342,211,220
"2018-09-03 00:00:00",1291,566,282,232
"2018-09-04 00:00:00",1470,637,429,350
"2018-09-05 00:00:00",1423,534,386,321
"2018-09-06 00:00:00",1323,537,304,357
"2018-09-07 00:00:00",1283,444,249,278
"2018-09-08 00:00:00",992,220,197,199
"2018-09-09 00:00:00",978,274,201,224
"2018-09-10 00:00:00",1544,572,299,294
"2018-09-11 00:00:00",1537,3612,361,269
"2018-09-12 00:00:00",1623,528,355,350
"2018-09-13 00:00:00",1414,524,304,343
"2018-09-14 00:00:00",1340,440,269,285
"2018-09-15 00:00:00",984,319,200,185
"2018-09-16 00:00:00",1118,359,208,220
"2018-09-17 00:00:00",1636,577,326,320
"2018-09-18 00:00:00",2472,757,322,363
"2018-09-19 00:00:00",1787,533,289,348
"2018-09-20 00:00:00",1600,510,296,302
"2018-09-21 00:00:00",1418,518,274,286
"2018-09-22 00:00:00",1053,306,393,148
"2018-09-23 00:00:00",1200,319,338,221
"2018-09-24 00:00:00",1572,520,379,334
"2018-09-25 00:00:00",1581,487,310,335
"2018-09-26 00:00:00",1672,505,291,352
"2018-09-27 00:00:00",1913,499,295,351
"2018-09-28 00:00:00",1506,444,255,254
"2018-09-29 00:00:00",1036,287,233,172
"2018-09-30 00:00:00",1038,338,240,225
"2018-10-01 00:00:00",1693,588,343,330
"2018-10-02 00:00:00",1425,504,290,368
"2018-10-03 00:00:00",1475,430,306,351
"2018-10-04 00:00:00",1461,445,297,331
"2018-10-05 00:00:00",1348,455,274,312
"2018-10-06 00:00:00",968,283,213,210
"2018-10-07 00:00:00",1071,336,259,219
"2018-10-08 00:00:00",1509,566,288,331
"2018-10-09 00:00:00",1543,534,271,405
"2018-10-10 00:00:00",1754,541,587,335
"2018-10-11 00:00:00",1831,623,412,416
"2018-10-12 00:00:00",1899,849,284,327
"2018-10-13 00:00:00",1227,433,428,206
"2018-10-14 00:00:00",1215,354,407,276
"2018-10-15 00:00:00",1681,834,351,386
"2018-10-16 00:00:00",1831,996,334,326
"2018-10-17 00:00:00",2288,706,328,441
"2018-10-18 00:00:00",1611,562,286,324
"2018-10-19 00:00:00",1449,453,297,360
"2018-10-20 00:00:00",1062,343,273,204
"2018-10-21 00:00:00",2379,426,269,287
"2018-10-22 00:00:00",1711,629,267,333
"2018-10-23 00:00:00",1620,641,223,305
"2018-10-24 00:00:00",1672,617,266,360
"2018-10-25 00:00:00",1455,636,248,328
"2018-10-26 00:00:00",1331,438,239,260
"2018-10-27 00:00:00",983,367,225,219
"2018-10-28 00:00:00",1067,398,262,245
"2018-10-29 00:00:00",1643,609,259,344
"2018-10-30 00:00:00",1526,535,277,363
"2018-10-31 00:00:00",1549,523,232,270
"2018-11-01 00:00:00",2004,460,226,293
"2018-11-02 00:00:00",1537,397,221,341
"2018-11-03 00:00:00",1482,338,195,214
"2018-11-04 00:00:00",1339,403,207,248
"2018-11-05 00:00:00",1849,547,352,413
"2018-11-06 00:00:00",1652,566,288,347
"2018-11-07 00:00:00",1597,545,324,353
"2018-11-08 00:00:00",1467,483,344,387
"2018-11-09 00:00:00",1330,536,290,325
"2018-11-10 00:00:00",1015,335,249,187
"2018-11-11 00:00:00",1112,351,340,244
"2018-11-12 00:00:00",1481,648,306,342
"2018-11-13 00:00:00",1692,563,273,369
"2018-11-14 00:00:00",1485,594,252,339
"2018-11-15 00:00:00",1855,615,277,334
"2018-11-16 00:00:00",1606,510,273,315
"2018-11-17 00:00:00",1182,312,232,161
"2018-11-18 00:00:00",1199,402,221,210
"2018-11-19 00:00:00",2826,709,247,340
"2018-11-20 00:00:00",1691,512,286,331
"2018-11-21 00:00:00",1891,596,296,287
"2018-11-22 00:00:00",2295,509,294,302
"2018-11-23 00:00:00",3399,409,249,244
"2018-11-24 00:00:00",1179,277,222,211
"2018-11-25 00:00:00",1250,361,257,267
"2018-11-26 00:00:00",1926,567,334,372
"2018-11-27 00:00:00",30203,7556,1548,1042
"2018-11-28 00:00:00",34352,14247,1970,1142
"2018-11-29 00:00:00",8473,3428,621,583
"2018-11-30 00:00:00",4011,1018,476,366
"2018-12-01 00:00:00",2710,615,305,248
"2018-12-02 00:00:00",2434,563,314,278
"2018-12-03 00:00:00",2778,871,393,381
"2018-12-04 00:00:00",2575,920,372,374
"2018-12-05 00:00:00",2325,751,336,384
"2018-12-06 00:00:00",2188,779,389,373
"2018-12-07 00:00:00",1840,617,319,275
"2018-12-08 00:00:00",1434,434,338,226
"2018-12-09 00:00:00",1449,458,293,274
"2018-12-10 00:00:00",2476,812,430,418
"2018-12-11 00:00:00",1768,605,329,290
"2018-12-12 00:00:00",1881,671,280,324
"2018-12-13 00:00:00",1611,584,278,307
"2018-12-14 00:00:00",1485,510,262,245
"2018-12-15 00:00:00",1193,532,308,183
"2018-12-16 00:00:00",1237,434,233,182
"2018-12-17 00:00:00",2238,644,443,308
"2018-12-18 00:00:00",1753,563,440,307
"2018-12-19 00:00:00",1629,592,338,246
"2018-12-20 00:00:00",1460,533,256,270
"2018-12-21 00:00:00",1576,470,269,229
"2018-12-22 00:00:00",1033,323,191,111
"2018-12-23 00:00:00",1116,489,235,118
"2018-12-24 00:00:00",1568,394,189,167
"2018-12-25 00:00:00",1050,663,221,144
"2018-12-26 00:00:00",1178,426,307,146
"2018-12-27 00:00:00",1650,511,440,166
"2018-12-28 00:00:00",1368,508,283,196
"2018-12-29 00:00:00",1124,418,281,179
"2018-12-30 00:00:00",1263,440,252,163
"2018-12-31 00:00:00",1251,304,241,171
"2019-01-01 00:00:00",1086,496,317,132
"2019-01-02 00:00:00",1452,622,390,214
"2019-01-03 00:00:00",1485,641,417,244
"2019-01-04 00:00:00",1585,580,434,264
"2019-01-05 00:00:00",1126,507,259,178
"2019-01-06 00:00:00",1142,693,367,210
"2019-01-07 00:00:00",1680,733,336,259
"2019-01-08 00:00:00",1724,812,339,292
"2019-01-09 00:00:00",1678,803,393,294
"2019-01-10 00:00:00",1864,736,323,271
"2019-01-11 00:00:00",1608,600,285,218
"2019-01-12 00:00:00",1166,401,224,215
"2019-01-13 00:00:00",1292,484,300,190
"2019-01-14 00:00:00",1498,644,532,284
"2019-01-15 00:00:00",1798,646,384,317
"2019-01-16 00:00:00",1820,717,393,328
"2019-01-17 00:00:00",1577,699,390,362
"2019-01-18 00:00:00",1572,909,476,279
"2019-01-19 00:00:00",1125,388,258,242
"2019-01-20 00:00:00",2741,547,351,270
"2019-01-21 00:00:00",1694,704,444,317
"2019-01-22 00:00:00",1686,726,455,291
"2019-01-23 00:00:00",1832,699,501,322
"2019-01-24 00:00:00",1787,667,520,333
"2019-01-25 00:00:00",1505,552,440,278
"2019-01-26 00:00:00",1063,357,286,165
"2019-01-27 00:00:00",1218,452,336,203
"2019-01-28 00:00:00",1473,697,458,288
"2019-01-29 00:00:00",1558,593,441,314
"2019-01-30 00:00:00",1546,575,433,320
"2019-01-31 00:00:00",1601,614,467,275
"2019-02-01 00:00:00",1455,492,346,270
"2019-02-02 00:00:00",1096,356,285,189
"2019-02-03 00:00:00",1375,420,369,219
"2019-02-04 00:00:00",3913,905,394,309
"2019-02-05 00:00:00",1951,661,389,311
"2019-02-06 00:00:00",1684,617,690,291
"2019-02-07 00:00:00",1736,665,567,356
"2019-02-08 00:00:00",1502,562,383,276
"2019-02-09 00:00:00",1163,604,291,183
"2019-02-10 00:00:00",1194,450,303,270
"2019-02-11 00:00:00",1615,685,439,324
"2019-02-12 00:00:00",1635,660,423,311
"2019-02-13 00:00:00",1492,596,357,354
"2019-02-14 00:00:00",1367,514,379,336
"2019-02-15 00:00:00",1348,445,352,253
"2019-02-16 00:00:00",1028,319,252,160
"2019-02-17 00:00:00",1155,409,292,221
"2019-02-18 00:00:00",1524,629,404,338
"2019-02-19 00:00:00",1642,567,352,362
"2019-02-20 00:00:00",1496,568,387,321
"2019-02-21 00:00:00",1486,542,373,293
"2019-02-22 00:00:00",1487,483,427,257
"2019-02-23 00:00:00",1055,329,287,186
"2019-02-24 00:00:00",1188,382,288,240
"2019-02-25 00:00:00",1564,1175,484,317
"2019-02-26 00:00:00",1514,910,380,358
"2019-02-27 00:00:00",1514,876,406,354
"2019-02-28 00:00:00",1493,623,372,397
"2019-03-01 00:00:00",1476,528,345,307
"2019-03-02 00:00:00",1404,387,266,201
"2019-03-03 00:00:00",1329,435,314,236
"2019-03-04 00:00:00",1763,571,425,371
"2019-03-05 00:00:00",1642,572,375,336
"2019-03-06 00:00:00",1597,578,314,326
"2019-03-07 00:00:00",1576,676,388,325
"2019-03-08 00:00:00",1419,611,354,274
"2019-03-09 00:00:00",1171,354,237,220
"2019-03-10 00:00:00",1252,363,313,275
"2019-03-11 00:00:00",1591,580,379,363
"2019-03-12 00:00:00",1544,615,426,665
"2019-03-13 00:00:00",1595,565,491,364
"2019-03-14 00:00:00",1659,760,494,338
"2019-03-15 00:00:00",1613,614,333,260
"2019-03-16 00:00:00",947,299,184,177
"2019-03-17 00:00:00",1168,377,290,231
"2019-03-18 00:00:00",1546,592,400,309
"2019-03-19 00:00:00",1636,614,427,589
"2019-03-20 00:00:00",1568,592,403,313
"2019-03-21 00:00:00",1595,384,431,354
"2019-03-22 00:00:00",1501,457,345,305
"2019-03-23 00:00:00",1027,314,560,220
"2019-03-24 00:00:00",1360,405,391,270
"2019-03-25 00:00:00",1778,652,462,356
"2019-03-26 00:00:00",1702,639,449,322
"2019-03-27 00:00:00",2009,643,463,326
"2019-03-28 00:00:00",1625,710,392,646
"2019-03-29 00:00:00",1552,650,321,243
"2019-03-30 00:00:00",1043,314,262,179
"2019-03-31 00:00:00",1080,390,229,202
"2019-04-01 00:00:00",1764,638,492,311
"2019-04-02 00:00:00",1934,630,457,314
"2019-04-03 00:00:00",1751,618,342,295
"2019-04-04 00:00:00",1882,612,412,296
"2019-04-05 00:00:00",2406,585,342,311
"2019-04-06 00:00:00",2655,469,331,210
"2019-04-07 00:00:00",1734,608,301,217
"2019-04-08 00:00:00",1902,638,416,304
"2019-04-09 00:00:00",1778,663,379,323
"2019-04-10 00:00:00",1618,686,419,263
"2019-04-11 00:00:00",1774,658,330,309
"2019-04-12 00:00:00",1639,550,286,234
"2019-04-13 00:00:00",1197,398,223,162
"2019-04-14 00:00:00",1272,427,214,221
"2019-04-15 00:00:00",1722,539,317,311
"2019-04-16 00:00:00",1737,897,297,274
"2019-04-17 00:00:00",1615,883,304,289
"2019-04-18 00:00:00",1555,482,277,250
"2019-04-19 00:00:00",1450,652,326,219
"2019-04-20 00:00:00",987,829,291,161
"2019-04-21 00:00:00",1046,465,270,159
"2019-04-22 00:00:00",1481,401,255,278
"2019-04-23 00:00:00",1663,717,351,278
"2019-04-24 00:00:00",1674,669,376,284
"2019-04-25 00:00:00",1709,680,385,314
"2019-04-26 00:00:00",1563,617,362,271
"2019-04-27 00:00:00",1107,417,192,171
"2019-04-28 00:00:00",1195,497,209,211
"2019-04-29 00:00:00",1797,668,254,311
"2019-04-30 00:00:00",2090,577,277,281
"2019-05-01 00:00:00",2048,402,246,284
"2019-05-02 00:00:00",2230,635,285,294
"2019-05-03 00:00:00",1798,578,249,230
"2019-05-04 00:00:00",1134,552,180,171
"2019-05-05 00:00:00",1085,542,241,215
"2019-05-06 00:00:00",1463,718,237,297
"2019-05-07 00:00:00",1638,720,326,280
"2019-05-08 00:00:00",1437,700,334,242
"2019-05-09 00:00:00",1347,655,314,247
"2019-05-10 00:00:00",1357,596,288,250
"2019-05-11 00:00:00",891,388,272,145
"2019-05-12 00:00:00",1173,398,252,176
"2019-05-13 00:00:00",1474,689,301,240
"2019-05-14 00:00:00",1400,698,294,259
"2019-05-15 00:00:00",1490,655,297,271
"2019-05-16 00:00:00",1434,883,274,276
"2019-05-17 00:00:00",1335,646,260,224
"2019-05-18 00:00:00",922,361,203,175
"2019-05-19 00:00:00",1143,449,214,184
"2019-05-20 00:00:00",1460,724,336,315
"2019-05-21 00:00:00",1429,790,323,356
"2019-05-22 00:00:00",1485,900,264,227
"2019-05-23 00:00:00",1351,687,272,247
"2019-05-24 00:00:00",1180,547,246,232
"2019-05-25 00:00:00",980,378,207,159
"2019-05-26 00:00:00",961,489,261,197
"2019-05-27 00:00:00",1269,806,344,224
"2019-05-28 00:00:00",1584,869,289,303
"2019-05-29 00:00:00",1380,622,254,268
"2019-05-30 00:00:00",1434,366,233,236
"2019-05-31 00:00:00",1310,432,247,223
"2019-06-01 00:00:00",985,303,228,161
"2019-06-02 00:00:00",1082,414,192,157
"2019-06-03 00:00:00",1402,678,230,282
"2019-06-04 00:00:00",1349,592,237,258
"2019-06-05 00:00:00",1383,655,280,238
"2019-06-06 00:00:00",1341,600,240,250
"2019-06-07 00:00:00",1202,474,209,222
"2019-06-08 00:00:00",840,330,137,132
"2019-06-09 00:00:00",1012,320,148,167
"2019-06-10 00:00:00",2225,441,229,299
"2019-06-11 00:00:00",2063,613,383,315
"2019-06-12 00:00:00",1790,599,396,246
"2019-06-13 00:00:00",1617,581,309,294
"2019-06-14 00:00:00",1583,569,266,209
"2019-06-15 00:00:00",1439,319,196,163
"2019-06-16 00:00:00",1574,804,490,164
"2019-06-17 00:00:00",1797,961,400,232
"2019-06-18 00:00:00",1773,761,271,253
"2019-06-19 00:00:00",7840,635,277,420
"2019-06-20 00:00:00",1753,523,285,221
"2019-06-21 00:00:00",1513,625,335,214
"2019-06-22 00:00:00",1141,391,161,127
"2019-06-23 00:00:00",1489,509,168,159
"2019-06-24 00:00:00",1481,645,286,237
"2019-06-25 00:00:00",1389,645,215,232
"2019-06-26 00:00:00",1408,505,235,289
"2019-06-27 00:00:00",1461,1209,234,232
"2019-06-28 00:00:00",1347,548,200,227
"2019-06-29 00:00:00",1007,287,142,126
"2019-06-30 00:00:00",990,400,164,173
"2019-07-01 00:00:00",1395,623,202,219
"2019-07-02 00:00:00",1321,585,194,249
"2019-07-03 00:00:00",1332,683,207,246
"2019-07-04 00:00:00",1564,607,241,246
"2019-07-05 00:00:00",1292,494,190,257
"2019-07-06 00:00:00",868,322,93,197
"2019-07-07 00:00:00",1033,390,132,205
"2019-07-08 00:00:00",1325,590,233,360
"2019-07-09 00:00:00",1361,618,199,263
"2019-07-10 00:00:00",1569,610,210,315
"2019-07-11 00:00:00",1363,676,239,255
"2019-07-12 00:00:00",1245,588,228,231
"2019-07-13 00:00:00",914,356,142,161
"2019-07-14 00:00:00",941,540,115,157
"2019-07-15 00:00:00",1334,744,223,285
"2019-07-16 00:00:00",1326,669,190,283
"2019-07-17 00:00:00",1380,667,272,263
"2019-07-18 00:00:00",1364,591,286,297
"2019-07-19 00:00:00",1260,562,185,245
"2019-07-20 00:00:00",1031,516,139,164
"2019-07-21 00:00:00",991,438,165,164
"2019-07-22 00:00:00",1528,710,336,278
"2019-07-23 00:00:00",1580,1115,272,241
"2019-07-24 00:00:00",1388,614,284,222
"2019-07-25 00:00:00",1336,511,267,246
"2019-07-26 00:00:00",1207,495,278,173
"2019-07-27 00:00:00",918,316,193,126
"2019-07-28 00:00:00",932,445,159,158
"2019-07-29 00:00:00",1379,678,258,220
"2019-07-30 00:00:00",1370,652,252,230
"2019-07-31 00:00:00",1390,552,250,191
"2019-08-01 00:00:00",1271,510,300,204
"2019-08-02 00:00:00",1231,642,220,245
"2019-08-03 00:00:00",824,287,142,152
"2019-08-04 00:00:00",937,281,192,159
"2019-08-05 00:00:00",1297,624,209,213
"2019-08-06 00:00:00",1245,535,191,223
"2019-08-07 00:00:00",1244,752,202,227
"2019-08-08 00:00:00",1164,593,206,207
"2019-08-09 00:00:00",1111,576,234,214
"2019-08-10 00:00:00",800,417,157,151
"2019-08-11 00:00:00",977,355,151,143
"2019-08-12 00:00:00",1527,986,208,269
"2019-08-13 00:00:00",1560,815,236,290
"2019-08-14 00:00:00",1537,612,189,233
"2019-08-15 00:00:00",1325,552,202,211
"2019-08-16 00:00:00",1182,683,168,204
"2019-08-17 00:00:00",908,350,196,143
"2019-08-18 00:00:00",961,381,191,217
"2019-08-19 00:00:00",1495,760,207,259
"2019-08-20 00:00:00",1299,660,257,263
"2019-08-21 00:00:00",1471,570,215,248
"2019-08-22 00:00:00",1342,514,213,272
"2019-08-23 00:00:00",1210,431,221,231
"2019-08-24 00:00:00",867,261,150,166
"2019-08-25 00:00:00",950,271,156,189
"2019-08-26 00:00:00",2143,626,221,240
"2019-08-27 00:00:00",1401,673,226,247
"2019-08-28 00:00:00",1344,667,231,277
"2019-08-29 00:00:00",1452,729,218,250
"2019-08-30 00:00:00",1260,682,199,200
"2019-08-31 00:00:00",880,346,115,180
"2019-09-01 00:00:00",969,415,144,236
"2019-09-02 00:00:00",1074,651,242,232
"2019-09-03 00:00:00",1271,682,258,299
"2019-09-04 00:00:00",1330,577,212,250
"2019-09-05 00:00:00",1667,609,239,266
"2019-09-06 00:00:00",1529,472,240,193
"2019-09-07 00:00:00",1079,312,288,172
"2019-09-08 00:00:00",1146,396,205,174
"2019-09-09 00:00:00",1665,545,262,261
"2019-09-10 00:00:00",2452,536,288,275
"2019-09-11 00:00:00",1978,742,231,262
"2019-09-12 00:00:00",1768,540,254,281
"2019-09-13 00:00:00",1500,481,207,223
"2019-09-14 00:00:00",1103,232,175,145
"2019-09-15 00:00:00",1348,309,218,198
"2019-09-16 00:00:00",1785,592,282,280
"2019-09-17 00:00:00",1785,529,333,343
"2019-09-18 00:00:00",5201,9165,547,363
"2019-09-19 00:00:00",2705,9338,1036,375
"2019-09-20 00:00:00",1908,2660,443,248
"2019-09-21 00:00:00",1213,421,226,188
"2019-09-22 00:00:00",1287,431,253,227
"2019-09-23 00:00:00",1806,736,322,306
"2019-09-24 00:00:00",1777,667,303,292
"2019-09-25 00:00:00",1897,640,359,274
"2019-09-26 00:00:00",1795,642,260,302
"2019-09-27 00:00:00",1596,565,227,240
"2019-09-28 00:00:00",1087,296,191,153
"2019-09-29 00:00:00",1197,386,278,218
"2019-09-30 00:00:00",2021,592,354,291
"2019-10-01 00:00:00",1666,551,271,298
"2019-10-02 00:00:00",1826,596,262,297
"2019-10-03 00:00:00",9267,1665,658,362
"2019-10-04 00:00:00",3484,821,415,330
"2019-10-05 00:00:00",3120,390,219,171
"2019-10-06 00:00:00",1537,501,209,186
"2019-10-07 00:00:00",2376,694,484,266
"2019-10-08 00:00:00",2084,599,289,285
"2019-10-09 00:00:00",1978,539,312,273
"2019-10-10 00:00:00",1969,688,294,314
"2019-10-11 00:00:00",1876,508,246,242
"2019-10-12 00:00:00",1239,283,180,145
"2019-10-13 00:00:00",1542,391,236,198
"2019-10-14 00:00:00",3442,739,468,299
"2019-10-15 00:00:00",2070,644,267,268
